date,sector,failures,sector_label,treated,post,did,in_baseline,in_covid,in_sample,idx
2003-05-01,I,4338.0,Accommodation & food,1,0,0,False,False,False,60.21515326778485
2003-06-01,I,4358.0,Accommodation & food,1,0,0,False,False,False,60.49277038750722
2003-07-01,I,4378.0,Accommodation & food,1,0,0,False,False,False,60.77038750722961
2003-08-01,I,4392.0,Accommodation & food,1,0,0,False,False,False,60.96471949103528
2003-09-01,I,4476.0,Accommodation & food,1,0,0,False,False,False,62.130711393869284
2003-10-01,I,4505.0,Accommodation & food,1,0,0,False,False,False,62.533256217466736
2003-11-01,I,4505.0,Accommodation & food,1,0,0,False,False,False,62.533256217466736
2003-12-01,I,4567.0,Accommodation & food,1,0,0,False,False,False,63.39386928860613
2004-01-01,I,4648.0,Accommodation & food,1,0,0,False,False,False,64.51821862348179
2004-02-01,I,4696.0,Accommodation & food,1,0,0,False,False,False,65.1844997108155
2004-03-01,I,4766.0,Accommodation & food,1,0,0,False,False,False,66.15615962984384
2004-04-01,I,4790.0,Accommodation & food,1,0,0,False,False,False,66.4893001735107
2004-05-01,I,4867.0,Accommodation & food,1,0,0,False,False,False,67.55812608444187
2004-06-01,I,4877.0,Accommodation & food,1,0,0,False,False,False,67.69693464430307
2004-07-01,I,4876.0,Accommodation & food,1,0,0,False,False,False,67.68305378831694
2004-08-01,I,4902.0,Accommodation & food,1,0,0,False,False,False,68.04395604395604
2004-09-01,I,4885.0,Accommodation & food,1,0,0,False,False,False,67.80798149219201
2004-10-01,I,4942.0,Accommodation & food,1,0,0,False,False,False,68.5991902834008
2004-11-01,I,4999.0,Accommodation & food,1,0,0,False,False,False,69.3903990746096
2004-12-01,I,4980.0,Accommodation & food,1,0,0,False,False,False,69.12666281087333
2005-01-01,I,4990.0,Accommodation & food,1,0,0,False,False,False,69.26547137073452
2005-02-01,I,5022.0,Accommodation & food,1,0,0,False,False,False,69.70965876229033
2005-03-01,I,5007.0,Accommodation & food,1,0,0,False,False,False,69.50144592249855
2005-04-01,I,5039.0,Accommodation & food,1,0,0,False,False,False,69.94563331405436
2005-05-01,I,5049.0,Accommodation & food,1,0,0,False,False,False,70.08444187391557
2005-06-01,I,5114.0,Accommodation & food,1,0,0,False,False,False,70.9866975130133
2005-07-01,I,5108.0,Accommodation & food,1,0,0,False,False,False,70.90341237709659
2005-08-01,I,5085.0,Accommodation & food,1,0,0,False,False,False,70.58415268941584
2005-09-01,I,5148.0,Accommodation & food,1,0,0,False,False,False,71.45864661654136
2005-10-01,I,5110.0,Accommodation & food,1,0,0,False,False,False,70.93117408906883
2005-11-01,I,5096.0,Accommodation & food,1,0,0,False,False,False,70.73684210526315
2005-12-01,I,5096.0,Accommodation & food,1,0,0,False,False,False,70.73684210526315
2006-01-01,I,5052.0,Accommodation & food,1,0,0,False,False,False,70.12608444187391
2006-02-01,I,4947.0,Accommodation & food,1,0,0,False,False,False,68.6685945633314
2006-03-01,I,4934.0,Accommodation & food,1,0,0,False,False,False,68.48814343551184
2006-04-01,I,4884.0,Accommodation & food,1,0,0,False,False,False,67.7941006362059
2006-05-01,I,4843.0,Accommodation & food,1,0,0,False,False,False,67.22498554077501
2006-06-01,I,4784.0,Accommodation & food,1,0,0,False,False,False,66.40601503759397
2006-07-01,I,4819.0,Accommodation & food,1,0,0,False,False,False,66.89184499710815
2006-08-01,I,4852.0,Accommodation & food,1,0,0,False,False,False,67.34991324465008
2006-09-01,I,4810.0,Accommodation & food,1,0,0,False,False,False,66.76691729323308
2006-10-01,I,4831.0,Accommodation & food,1,0,0,False,False,False,67.05841526894159
2006-11-01,I,4879.0,Accommodation & food,1,0,0,False,False,False,67.7246963562753
2006-12-01,I,4863.0,Accommodation & food,1,0,0,False,False,False,67.50260266049739
2007-01-01,I,4894.0,Accommodation & food,1,0,0,False,False,False,67.93290919606709
2007-02-01,I,4976.0,Accommodation & food,1,0,0,False,False,False,69.07113938692886
2007-03-01,I,5066.0,Accommodation & food,1,0,0,False,False,False,70.32041642567958
2007-04-01,I,5131.0,Accommodation & food,1,0,0,False,False,False,71.22267206477733
2007-05-01,I,5193.0,Accommodation & food,1,0,0,False,False,False,72.08328513591671
2007-06-01,I,5245.0,Accommodation & food,1,0,0,False,False,False,72.8050896471949
2007-07-01,I,5288.0,Accommodation & food,1,0,0,False,False,False,73.40196645459804
2007-08-01,I,5289.0,Accommodation & food,1,0,0,False,False,False,73.41584731058416
2007-09-01,I,5293.0,Accommodation & food,1,0,0,False,False,False,73.47137073452863
2007-10-01,I,5360.0,Accommodation & food,1,0,0,False,False,False,74.40138808559861
2007-11-01,I,5390.0,Accommodation & food,1,0,0,False,False,False,74.81781376518218
2007-12-01,I,5476.0,Accommodation & food,1,0,0,False,False,False,76.01156737998843
2008-01-01,I,5531.0,Accommodation & food,1,0,0,False,False,False,76.77501445922498
2008-02-01,I,5616.0,Accommodation & food,1,0,0,False,False,False,77.95488721804512
2008-03-01,I,5616.0,Accommodation & food,1,0,0,False,False,False,77.95488721804512
2008-04-01,I,5678.0,Accommodation & food,1,0,0,False,False,False,78.8155002891845
2008-05-01,I,5714.0,Accommodation & food,1,0,0,False,False,False,79.31521110468479
2008-06-01,I,5755.0,Accommodation & food,1,0,0,False,False,False,79.88432620011568
2008-07-01,I,5856.0,Accommodation & food,1,0,0,False,False,False,81.2862926547137
2008-08-01,I,5862.0,Accommodation & food,1,0,0,False,False,False,81.36957779063042
2008-09-01,I,5955.0,Accommodation & food,1,0,0,False,False,False,82.6604973973395
2008-10-01,I,6072.0,Accommodation & food,1,0,0,False,False,False,84.28455754771545
2008-11-01,I,6161.0,Accommodation & food,1,0,0,False,False,False,85.51995373048004
2008-12-01,I,6252.0,Accommodation & food,1,0,0,False,False,False,86.78311162521688
2009-01-01,I,6296.0,Accommodation & food,1,0,0,False,False,False,87.39386928860613
2009-02-01,I,6367.0,Accommodation & food,1,0,0,False,False,False,88.37941006362058
2009-03-01,I,6531.0,Accommodation & food,1,0,0,False,False,False,90.65587044534412
2009-04-01,I,6602.0,Accommodation & food,1,0,0,False,False,False,91.64141122035858
2009-05-01,I,6640.0,Accommodation & food,1,0,0,False,False,False,92.1688837478311
2009-06-01,I,6700.0,Accommodation & food,1,0,0,False,False,False,93.00173510699827
2009-07-01,I,6723.0,Accommodation & food,1,0,0,False,False,False,93.320994794679
2009-08-01,I,6784.0,Accommodation & food,1,0,0,False,False,False,94.16772700983228
2009-09-01,I,6898.0,Accommodation & food,1,0,0,False,False,False,95.75014459224985
2009-10-01,I,6822.0,Accommodation & food,1,0,0,False,False,False,94.6951995373048
2009-11-01,I,6795.0,Accommodation & food,1,0,0,False,False,False,94.32041642567958
2009-12-01,I,6777.0,Accommodation & food,1,0,0,False,False,False,94.07056101792944
2010-01-01,I,6795.0,Accommodation & food,1,0,0,False,False,False,94.32041642567958
2010-02-01,I,6802.0,Accommodation & food,1,0,0,False,False,False,94.41758241758241
2010-03-01,I,6813.0,Accommodation & food,1,0,0,False,False,False,94.57027183342971
2010-04-01,I,6746.0,Accommodation & food,1,0,0,False,False,False,93.64025448235974
2010-05-01,I,6730.0,Accommodation & food,1,0,0,False,False,False,93.41816078658184
2010-06-01,I,6765.0,Accommodation & food,1,0,0,False,False,False,93.903990746096
2010-07-01,I,6755.0,Accommodation & food,1,0,0,False,False,False,93.76518218623482
2010-08-01,I,6743.0,Accommodation & food,1,0,0,False,False,False,93.59861191440139
2010-09-01,I,6684.0,Accommodation & food,1,0,0,False,False,False,92.77964141122035
2010-10-01,I,6703.0,Accommodation & food,1,0,0,False,False,False,93.04337767495662
2010-11-01,I,6727.0,Accommodation & food,1,0,0,False,False,False,93.37651821862349
2010-12-01,I,6671.0,Accommodation & food,1,0,0,False,False,False,92.5991902834008
2011-01-01,I,6723.0,Accommodation & food,1,0,0,False,False,False,93.320994794679
2011-02-01,I,6783.0,Accommodation & food,1,0,0,False,False,False,94.15384615384616
2011-03-01,I,6687.0,Accommodation & food,1,0,0,False,False,False,92.82128397917872
2011-04-01,I,6728.0,Accommodation & food,1,0,0,False,False,False,93.3903990746096
2011-05-01,I,6886.0,Accommodation & food,1,0,0,False,False,False,95.58357432041642
2011-06-01,I,6813.0,Accommodation & food,1,0,0,False,False,False,94.57027183342971
2011-07-01,I,6713.0,Accommodation & food,1,0,0,False,False,False,93.1821862348178
2011-08-01,I,6720.0,Accommodation & food,1,0,0,False,False,False,93.27935222672065
2011-09-01,I,6746.0,Accommodation & food,1,0,0,False,False,False,93.64025448235974
2011-10-01,I,6737.0,Accommodation & food,1,0,0,False,False,False,93.51532677848466
2011-11-01,I,6816.0,Accommodation & food,1,0,0,False,False,False,94.61191440138809
2011-12-01,I,6823.0,Accommodation & food,1,0,0,False,False,False,94.70908039329092
2012-01-01,I,6865.0,Accommodation & food,1,0,0,False,False,False,95.29207634470792
2012-02-01,I,6873.0,Accommodation & food,1,0,0,False,False,False,95.40312319259687
2012-03-01,I,6911.0,Accommodation & food,1,0,0,False,False,False,95.9305957200694
2012-04-01,I,6906.0,Accommodation & food,1,0,0,False,False,False,95.86119144013881
2012-05-01,I,6808.0,Accommodation & food,1,0,0,False,False,False,94.50086755349912
2012-06-01,I,6812.0,Accommodation & food,1,0,0,False,False,False,94.5563909774436
2012-07-01,I,6932.0,Accommodation & food,1,0,0,False,False,False,96.2220936957779
2012-08-01,I,6955.0,Accommodation & food,1,0,0,False,False,False,96.54135338345864
2012-09-01,I,6928.0,Accommodation & food,1,0,0,False,False,False,96.16657027183344
2012-10-01,I,7075.0,Accommodation & food,1,0,0,False,False,False,98.20705610179294
2012-11-01,I,7085.0,Accommodation & food,1,0,0,False,False,False,98.34586466165413
2012-12-01,I,7193.0,Accommodation & food,1,0,0,False,False,False,99.844997108155
2013-01-01,I,7235.0,Accommodation & food,1,0,0,False,False,False,100.427993059572
2013-02-01,I,7227.0,Accommodation & food,1,0,0,False,False,False,100.31694621168306
2013-03-01,I,7261.0,Accommodation & food,1,0,0,False,False,False,100.7888953152111
2013-04-01,I,7362.0,Accommodation & food,1,0,0,False,False,False,102.19086176980913
2013-05-01,I,7405.0,Accommodation & food,1,0,0,False,False,False,102.78773857721227
2013-06-01,I,7437.0,Accommodation & food,1,0,0,False,False,False,103.23192596876807
2013-07-01,I,7478.0,Accommodation & food,1,0,0,False,False,False,103.80104106419896
2013-08-01,I,7464.0,Accommodation & food,1,0,0,False,False,False,103.60670908039329
2013-09-01,I,7568.0,Accommodation & food,1,0,0,False,False,False,105.05031810294967
2013-10-01,I,7599.0,Accommodation & food,1,0,0,False,False,False,105.48062463851937
2013-11-01,I,7581.0,Accommodation & food,1,0,0,False,False,False,105.23076923076921
2013-12-01,I,7560.0,Accommodation & food,1,0,0,False,False,False,104.93927125506073
2014-01-01,I,7545.0,Accommodation & food,1,0,0,False,False,False,104.73105841526893
2014-02-01,I,7594.0,Accommodation & food,1,0,0,False,False,False,105.41122035858876
2014-03-01,I,7575.0,Accommodation & food,1,0,0,False,False,False,105.1474840948525
2014-04-01,I,7633.0,Accommodation & food,1,0,0,False,False,False,105.95257374204743
2014-05-01,I,7626.0,Accommodation & food,1,0,0,False,False,False,105.8554077501446
2014-06-01,I,7718.0,Accommodation & food,1,0,0,False,False,False,107.13244650086754
2014-07-01,I,7765.0,Accommodation & food,1,0,0,False,False,False,107.78484673221516
2014-08-01,I,7793.0,Accommodation & food,1,0,0,False,False,False,108.17351069982648
2014-09-01,I,7814.0,Accommodation & food,1,0,0,False,False,False,108.46500867553499
2014-10-01,I,7824.0,Accommodation & food,1,0,0,False,False,False,108.60381723539618
2014-11-01,I,7826.0,Accommodation & food,1,0,0,False,False,False,108.63157894736841
2014-12-01,I,7803.0,Accommodation & food,1,0,0,False,False,False,108.31231925968767
2015-01-01,I,7903.0,Accommodation & food,1,0,0,True,False,True,109.70040485829959
2015-02-01,I,7985.0,Accommodation & food,1,0,0,True,False,True,110.83863504916135
2015-03-01,I,8171.0,Accommodation & food,1,0,0,True,False,True,113.42047426257953
2015-04-01,I,8209.0,Accommodation & food,1,0,0,True,False,True,113.94794679005204
2015-05-01,I,8067.0,Accommodation & food,1,0,0,True,False,True,111.97686524002313
2015-06-01,I,8275.0,Accommodation & food,1,0,0,True,False,True,114.8640832851359
2015-07-01,I,8312.0,Accommodation & food,1,0,0,True,False,True,115.37767495662233
2015-08-01,I,8275.0,Accommodation & food,1,0,0,True,False,True,114.8640832851359
2015-09-01,I,8329.0,Accommodation & food,1,0,0,True,False,True,115.61364950838635
2015-10-01,I,8180.0,Accommodation & food,1,0,0,True,False,True,113.54540196645459
2015-11-01,I,8301.0,Accommodation & food,1,0,0,True,False,True,115.22498554077501
2015-12-01,I,8427.0,Accommodation & food,1,0,0,True,False,True,116.97397339502602
2016-01-01,I,8358.0,Accommodation & food,1,0,0,True,False,True,116.0161943319838
2016-02-01,I,8304.0,Accommodation & food,1,0,0,True,False,True,115.26662810873336
2016-03-01,I,8190.0,Accommodation & food,1,0,0,True,False,True,113.68421052631578
2016-04-01,I,8127.0,Accommodation & food,1,0,0,True,False,True,112.80971659919028
2016-05-01,I,8292.0,Accommodation & food,1,0,0,True,False,True,115.10005783689994
2016-06-01,I,8138.0,Accommodation & food,1,0,0,True,False,True,112.9624060150376
2016-07-01,I,8036.0,Accommodation & food,1,0,0,True,False,True,111.54655870445345
2016-08-01,I,8026.0,Accommodation & food,1,0,0,True,False,True,111.40775014459226
2016-09-01,I,7954.0,Accommodation & food,1,0,0,True,False,True,110.40832851359166
2016-10-01,I,7960.0,Accommodation & food,1,0,0,True,False,True,110.4916136495084
2016-11-01,I,7904.0,Accommodation & food,1,0,0,True,False,True,109.71428571428572
2016-12-01,I,7749.0,Accommodation & food,1,0,0,True,False,True,107.56275303643726
2017-01-01,I,7705.0,Accommodation & food,1,0,0,True,False,True,106.951995373048
2017-02-01,I,7671.0,Accommodation & food,1,0,0,True,False,True,106.48004626951995
2017-03-01,I,7638.0,Accommodation & food,1,0,0,True,False,True,106.02197802197801
2017-04-01,I,7534.0,Accommodation & food,1,0,0,True,False,True,104.57836899942163
2017-05-01,I,7534.0,Accommodation & food,1,0,0,True,False,True,104.57836899942163
2017-06-01,I,7394.0,Accommodation & food,1,0,0,True,False,True,102.63504916136495
2017-07-01,I,7351.0,Accommodation & food,1,0,0,True,False,True,102.03817235396183
2017-08-01,I,7353.0,Accommodation & food,1,0,0,True,False,True,102.06593406593407
2017-09-01,I,7261.0,Accommodation & food,1,0,0,True,False,True,100.7888953152111
2017-10-01,I,7301.0,Accommodation & food,1,0,0,True,False,True,101.34412955465586
2017-11-01,I,7302.0,Accommodation & food,1,0,0,True,False,True,101.35801041064198
2017-12-01,I,7310.0,Accommodation & food,1,0,0,True,False,True,101.46905725853095
2018-01-01,I,7251.0,Accommodation & food,1,0,0,True,False,True,100.6500867553499
2018-02-01,I,7139.0,Accommodation & food,1,0,0,True,False,True,99.09543088490457
2018-03-01,I,7111.0,Accommodation & food,1,0,0,True,False,True,98.70676691729324
2018-04-01,I,7117.0,Accommodation & food,1,0,0,True,False,True,98.79005205320995
2018-05-01,I,7095.0,Accommodation & food,1,0,0,True,False,True,98.48467322151532
2018-06-01,I,7152.0,Accommodation & food,1,0,0,True,False,True,99.27588201272411
2018-07-01,I,7181.0,Accommodation & food,1,0,0,True,False,True,99.67842683632156
2018-08-01,I,7192.0,Accommodation & food,1,0,0,True,False,True,99.83111625216888
2018-09-01,I,7283.0,Accommodation & food,1,0,0,True,False,True,101.09427414690573
2018-10-01,I,7316.0,Accommodation & food,1,0,0,True,False,True,101.55234239444766
2018-11-01,I,7269.0,Accommodation & food,1,0,0,True,False,True,100.89994216310005
2018-12-01,I,7303.0,Accommodation & food,1,0,0,True,False,True,101.37189126662811
2019-01-01,I,7390.0,Accommodation & food,1,0,0,True,False,True,102.57952573742047
2019-02-01,I,7424.0,Accommodation & food,1,0,0,True,False,True,103.05147484094852
2019-03-01,I,7360.0,Accommodation & food,1,0,0,True,False,True,102.16310005783689
2019-04-01,I,7397.0,Accommodation & food,1,0,0,True,False,True,102.6766917293233
2019-05-01,I,7320.0,Accommodation & food,1,0,0,True,False,True,101.60786581839214
2019-06-01,I,7250.0,Accommodation & food,1,0,0,True,False,True,100.6362058993638
2019-07-01,I,7267.0,Accommodation & food,1,0,0,True,False,True,100.87218045112782
2019-08-01,I,7200.0,Accommodation & food,1,0,0,True,False,True,99.94216310005784
2019-09-01,I,7079.0,Accommodation & food,1,0,0,True,False,True,98.26257952573741
2019-10-01,I,7035.0,Accommodation & food,1,0,0,True,False,True,97.65182186234817
2019-11-01,I,6888.0,Accommodation & food,1,0,0,True,False,True,95.61133603238866
2019-12-01,I,6840.0,Accommodation & food,1,0,0,True,False,True,94.94505494505493
2020-01-01,I,6632.0,Accommodation & food,1,0,0,False,True,False,92.05783689994216
2020-02-01,I,6541.0,Accommodation & food,1,0,0,False,True,False,90.79467900520531
2020-03-01,I,6265.0,Accommodation & food,1,0,0,False,True,False,86.96356275303644
2020-04-01,I,5833.0,Accommodation & food,1,0,0,False,True,False,80.96703296703296
2020-05-01,I,5530.0,Accommodation & food,1,0,0,False,True,False,76.76113360323886
2020-06-01,I,5403.0,Accommodation & food,1,0,0,False,True,False,74.99826489300173
2020-07-01,I,5217.0,Accommodation & food,1,0,0,False,True,False,72.41642567958357
2020-08-01,I,5181.0,Accommodation & food,1,0,0,False,True,False,71.91671486408329
2020-09-01,I,4996.0,Accommodation & food,1,0,0,False,True,False,69.34875650665124
2020-10-01,I,4727.0,Accommodation & food,1,0,0,False,True,False,65.6148062463852
2020-11-01,I,4502.0,Accommodation & food,1,0,0,False,True,False,62.49161364950838
2020-12-01,I,4218.0,Accommodation & food,1,0,0,False,True,False,58.54945054945054
2021-01-01,I,3959.0,Accommodation & food,1,0,0,False,True,False,54.95430884904569
2021-02-01,I,3609.0,Accommodation & food,1,0,0,False,True,False,50.096009253903986
2021-03-01,I,3495.0,Accommodation & food,1,0,0,False,True,False,48.5135916714864
2021-04-01,I,3495.0,Accommodation & food,1,0,0,False,True,False,48.5135916714864
2021-05-01,I,3489.0,Accommodation & food,1,0,0,False,True,False,48.43030653556969
2021-06-01,I,3246.0,Accommodation & food,1,0,0,False,True,False,45.05725853094274
2021-07-01,I,3025.0,Accommodation & food,1,0,0,False,True,False,41.98958935801041
2021-08-01,I,2982.0,Accommodation & food,1,0,0,False,True,False,41.392712550607285
2021-09-01,I,2776.0,Accommodation & food,1,0,0,False,True,False,38.53325621746674
2021-10-01,I,2638.0,Accommodation & food,1,0,0,False,True,False,36.6176980913823
2021-11-01,I,2618.0,Accommodation & food,1,0,0,False,True,False,36.340080971659916
2021-12-01,I,2606.0,Accommodation & food,1,0,0,False,True,False,36.17351069982649
2022-01-01,I,2727.0,Accommodation & food,1,0,0,False,True,False,37.853094274146905
2022-02-01,I,2932.0,Accommodation & food,1,0,0,False,True,False,40.69866975130133
2022-03-01,I,3219.0,Accommodation & food,1,0,0,False,True,False,44.68247541931753
2022-04-01,I,3427.0,Accommodation & food,1,0,0,False,True,False,47.56969346443031
2022-05-01,I,3626.0,Accommodation & food,1,0,0,False,True,False,50.33198380566801
2022-06-01,I,3847.0,Accommodation & food,1,0,0,False,True,False,53.39965297860034
2022-07-01,I,4094.0,Accommodation & food,1,1,1,False,False,True,56.82822440717177
2022-08-01,I,4212.0,Accommodation & food,1,1,1,False,False,True,58.46616541353383
2022-09-01,I,4548.0,Accommodation & food,1,1,1,False,False,True,63.13013302486986
2022-10-01,I,4837.0,Accommodation & food,1,1,1,False,False,True,67.1417004048583
2022-11-01,I,5098.0,Accommodation & food,1,1,1,False,False,True,70.7646038172354
2022-12-01,I,5357.0,Accommodation & food,1,1,1,False,False,True,74.35974551764025
2023-01-01,I,5686.0,Accommodation & food,1,1,1,False,False,True,78.92654713707346
2023-02-01,I,5919.0,Accommodation & food,1,1,1,False,False,True,82.1607865818392
2023-03-01,I,6177.0,Accommodation & food,1,1,1,False,False,True,85.74204742625795
2023-04-01,I,6333.0,Accommodation & food,1,1,1,False,False,True,87.90746096009254
2023-05-01,I,6589.0,Accommodation & food,1,1,1,False,False,True,91.46096009253904
2023-06-01,I,6824.0,Accommodation & food,1,1,1,False,False,True,94.72296124927703
2023-07-01,I,6986.0,Accommodation & food,1,1,1,False,False,True,96.97165991902834
2023-08-01,I,7056.0,Accommodation & food,1,1,1,False,False,True,97.94331983805668
2023-09-01,I,7164.0,Accommodation & food,1,1,1,False,False,True,99.44245228455755
2023-10-01,I,7395.0,Accommodation & food,1,1,1,False,False,True,102.64893001735106
2023-11-01,I,7642.0,Accommodation & food,1,1,1,False,False,True,106.0775014459225
2023-12-01,I,7800.0,Accommodation & food,1,1,1,False,False,True,108.27067669172932
2024-01-01,I,7859.0,Accommodation & food,1,1,1,False,False,True,109.08964719491034
2024-02-01,I,8019.0,Accommodation & food,1,1,1,False,False,True,111.31058415268942
2024-03-01,I,8020.0,Accommodation & food,1,1,1,False,False,True,111.32446500867552
2024-04-01,I,8178.0,Accommodation & food,1,1,1,False,False,True,113.51764025448236
2024-05-01,I,8164.0,Accommodation & food,1,1,1,False,False,True,113.32330827067669
2024-06-01,I,8231.0,Accommodation & food,1,1,1,False,False,True,114.25332562174665
2024-07-01,I,8376.0,Accommodation & food,1,1,1,False,False,True,116.26604973973393
2024-08-01,I,8332.0,Accommodation & food,1,1,1,False,False,True,115.65529207634471
2024-09-01,I,8449.0,Accommodation & food,1,1,1,False,False,True,117.27935222672063
2024-10-01,I,8542.0,Accommodation & food,1,1,1,False,False,True,118.57027183342971
2024-11-01,I,8483.0,Accommodation & food,1,1,1,False,False,True,117.7513013302487
2024-12-01,I,8556.0,Accommodation & food,1,1,1,False,False,True,118.7646038172354
2025-01-01,I,8670.0,Accommodation & food,1,1,1,False,False,True,120.34702139965296
2025-02-01,I,8722.0,Accommodation & food,1,1,1,False,False,True,121.06882591093118
2025-03-01,I,8833.0,Accommodation & food,1,1,1,False,False,True,122.6096009253904
2025-04-01,I,8896.0,Accommodation & food,1,1,1,False,False,True,123.48409485251591
2025-05-01,I,8946.0,Accommodation & food,1,1,1,False,False,True,124.17813765182186
2025-06-01,I,9028.0,Accommodation & food,1,1,1,False,False,True,125.31636784268363
2025-07-01,I,9069.0,Accommodation & food,1,1,1,False,False,True,125.8854829381145
2025-08-01,I,9049.0,Accommodation & food,1,1,1,False,False,True,125.60786581839214
2025-09-01,I,9137.0,Accommodation & food,1,1,1,False,False,True,126.82938114517061
2025-10-01,I,9145.0,Accommodation & food,1,1,1,False,False,True,126.94042799305956
2025-11-01,I,9233.0,Accommodation & food,1,1,1,False,False,True,128.16194331983806
2025-12-01,I,9332.0,Accommodation & food,1,1,1,False,False,True,129.53614806246384
2026-01-01,I,9314.0,Accommodation & food,1,1,1,False,False,True,129.2862926547137
2026-02-01,I,9383.0,Accommodation & food,1,1,1,False,False,True,130.24407171775593
2026-03-01,I,9460.0,Accommodation & food,1,1,1,False,False,True,131.3128976286871
2000-12-01,JZ,1010.0,Information & communication,0,0,0,False,False,False,78.78315132605304
2001-01-01,JZ,1027.0,Information & communication,0,0,0,False,False,False,80.10920436817473
2001-02-01,JZ,977.0,Information & communication,0,0,0,False,False,False,76.20904836193448
2001-03-01,JZ,902.0,Information & communication,0,0,0,False,False,False,70.3588143525741
2001-04-01,JZ,980.0,Information & communication,0,0,0,False,False,False,76.4430577223089
2001-05-01,JZ,999.0,Information & communication,0,0,0,False,False,False,77.92511700468019
2001-06-01,JZ,1014.0,Information & communication,0,0,0,False,False,False,79.09516380655226
2001-07-01,JZ,1042.0,Information & communication,0,0,0,False,False,False,81.2792511700468
2001-08-01,JZ,1066.0,Information & communication,0,0,0,False,False,False,83.15132605304211
2001-09-01,JZ,1090.0,Information & communication,0,0,0,False,False,False,85.02340093603745
2001-10-01,JZ,1110.0,Information & communication,0,0,0,False,False,False,86.58346333853353
2001-11-01,JZ,1133.0,Information & communication,0,0,0,False,False,False,88.37753510140406
2001-12-01,JZ,1162.0,Information & communication,0,0,0,False,False,False,90.6396255850234
2002-01-01,JZ,1217.0,Information & communication,0,0,0,False,False,False,94.92979719188767
2002-02-01,JZ,1223.0,Information & communication,0,0,0,False,False,False,95.3978159126365
2002-03-01,JZ,1316.0,Information & communication,0,0,0,False,False,False,102.65210608424337
2002-04-01,JZ,1282.0,Information & communication,0,0,0,False,False,False,100.0
2002-05-01,JZ,1292.0,Information & communication,0,0,0,False,False,False,100.78003120124805
2002-06-01,JZ,1310.0,Information & communication,0,0,0,False,False,False,102.18408736349454
2002-07-01,JZ,1305.0,Information & communication,0,0,0,False,False,False,101.79407176287052
2002-08-01,JZ,1304.0,Information & communication,0,0,0,False,False,False,101.71606864274571
2002-09-01,JZ,1285.0,Information & communication,0,0,0,False,False,False,100.23400936037442
2002-10-01,JZ,1296.0,Information & communication,0,0,0,False,False,False,101.09204368174727
2002-11-01,JZ,1296.0,Information & communication,0,0,0,False,False,False,101.09204368174727
2002-12-01,JZ,1295.0,Information & communication,0,0,0,False,False,False,101.01404056162247
2003-01-01,JZ,1303.0,Information & communication,0,0,0,False,False,False,101.6380655226209
2003-02-01,JZ,1425.0,Information & communication,0,0,0,False,False,False,111.1544461778471
2003-03-01,JZ,1423.0,Information & communication,0,0,0,False,False,False,110.99843993759751
2003-04-01,JZ,1468.0,Information & communication,0,0,0,False,False,False,114.50858034321374
2003-05-01,JZ,1493.0,Information & communication,0,0,0,False,False,False,116.45865834633385
2003-06-01,JZ,1522.0,Information & communication,0,0,0,False,False,False,118.72074882995321
2003-07-01,JZ,1586.0,Information & communication,0,0,0,False,False,False,123.71294851794073
2003-08-01,JZ,1587.0,Information & communication,0,0,0,False,False,False,123.79095163806552
2003-09-01,JZ,1684.0,Information & communication,0,0,0,False,False,False,131.3572542901716
2003-10-01,JZ,1713.0,Information & communication,0,0,0,False,False,False,133.61934477379097
2003-11-01,JZ,1745.0,Information & communication,0,0,0,False,False,False,136.1154446177847
2003-12-01,JZ,1762.0,Information & communication,0,0,0,False,False,False,137.4414976599064
2004-01-01,JZ,1739.0,Information & communication,0,0,0,False,False,False,135.6474258970359
2004-02-01,JZ,1698.0,Information & communication,0,0,0,False,False,False,132.44929797191887
2004-03-01,JZ,1719.0,Information & communication,0,0,0,False,False,False,134.08736349453977
2004-04-01,JZ,1686.0,Information & communication,0,0,0,False,False,False,131.51326053042123
2004-05-01,JZ,1680.0,Information & communication,0,0,0,False,False,False,131.04524180967238
2004-06-01,JZ,1654.0,Information & communication,0,0,0,False,False,False,129.01716068642745
2004-07-01,JZ,1600.0,Information & communication,0,0,0,False,False,False,124.80499219968799
2004-08-01,JZ,1611.0,Information & communication,0,0,0,False,False,False,125.66302652106086
2004-09-01,JZ,1557.0,Information & communication,0,0,0,False,False,False,121.45085803432136
2004-10-01,JZ,1521.0,Information & communication,0,0,0,False,False,False,118.6427457098284
2004-11-01,JZ,1512.0,Information & communication,0,0,0,False,False,False,117.94071762870514
2004-12-01,JZ,1505.0,Information & communication,0,0,0,False,False,False,117.39469578783151
2005-01-01,JZ,1540.0,Information & communication,0,0,0,False,False,False,120.12480499219969
2005-02-01,JZ,1524.0,Information & communication,0,0,0,False,False,False,118.8767550702028
2005-03-01,JZ,1537.0,Information & communication,0,0,0,False,False,False,119.89079563182527
2005-04-01,JZ,1541.0,Information & communication,0,0,0,False,False,False,120.20280811232449
2005-05-01,JZ,1536.0,Information & communication,0,0,0,False,False,False,119.81279251170048
2005-06-01,JZ,1572.0,Information & communication,0,0,0,False,False,False,122.62090483619346
2005-07-01,JZ,1580.0,Information & communication,0,0,0,False,False,False,123.24492979719189
2005-08-01,JZ,1561.0,Information & communication,0,0,0,False,False,False,121.7628705148206
