series_key;time_period;time_period_start;time_period_end;obs_value;updated_at;dataset_id;title_fr;title_long_fr;FREQ;REF_AREA;ADJUSTMENT;DIREN_OBJET;DIREN_THECO;DIREN_MESURE;DIREN_NATURE;DIREN_SECTACT;DIREN_TAILLENT;UNIT;DECIMALS;UNIT_MULT;COLLECTION;TIME_FORMAT;SOURCE_AGENCY;OBS_CONF;OBS_STATUS
DIREN.A.FR.BI.LME.OB.05.N.ZZ.PH;2017;2017-01-01;2017-12-31;5,1;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.ZZ.PH;2017;2017-01-01;2017-12-31;9,4;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.PH;2017;2017-01-01;2017-12-31;38,0;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, PME hors microentreprises, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;PH;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.PH;2017;2017-01-01;2017-12-31;4,3;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.ZZ.EI;2017;2017-01-01;2017-12-31;24,7;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.GE;2017;2017-01-01;2017-12-31;53,0;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, Grandes entreprises, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;GE;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.EI;2017;2017-01-01;2017-12-31;2,7;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.PH;2017;2017-01-01;2017-12-31;84,7;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.ZZ.PH;2017;2017-01-01;2017-12-31;31,0;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;ZZ;PH;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.ZZ.GE;2017;2017-01-01;2017-12-31;4,8;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, EBE, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.ZZ.EI;2017;2017-01-01;2017-12-31;3,6;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.ZZ.GE;2017;2017-01-01;2017-12-31;3,0;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.GE;2017;2017-01-01;2017-12-31;1,2;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.ZZ.EI;2017;2017-01-01;2017-12-31;4,5;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.OB.05.N.ZZ.GE;2017;2017-01-01;2017-12-31;72,5;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.ZZ.EI;2017;2017-01-01;2017-12-31;8,5;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.GE;2017;2017-01-01;2017-12-31;3,8;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.PH;2017;2017-01-01;2017-12-31;10,2;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors microentreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;2,6;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.ZZ.PH;2016;2016-01-01;2016-12-31;3,6;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.ZZ.EI;2016;2016-01-01;2016-12-31;4,3;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, EBE, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.EB.07.N.ZZ.GE;2016;2016-01-01;2016-12-31;0,3;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, EBE, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Excédent Brut d'Exploitation, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;EB;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;9,0;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;21,2;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.CP.07.N.ZZ.GE;2016;2016-01-01;2016-12-31;2,0;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Charges de personnel, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Charges de personnel, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;CP;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;24,8;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;ZZ;EI;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;-0,3;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;ZZ;GE;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.DE.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;106,7;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.NC.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;51,8;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;NC;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.NC.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;54,8;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;NC;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.OB.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;70,9;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;7,3;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RF.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;7,2;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité financière des capitaux propres, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RF;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;25,4;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.EI;2016;2016-01-01;2016-12-31;2,7;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;EI;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.AE.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;1,2;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part du crédit-bail dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;AE;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TM.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;24,4;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux de marge, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux de marge, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;TM;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;70,3;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.DE.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;112,6;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier (sur capitaux propres), Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;DE;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.OB.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;27,2;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes obligataires dans le total des dettes bancaires, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;OB;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.RN.05.N.ZZ.EI;2016;2016-01-01;2016-12-31;5,0;2025-11-14T13:00:07+00:00;DIREN;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Rentabilité nette du capital d'exploitation, Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;RN;BI;05;LME;ZZ;EI;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.VA.07.N.ZZ.GE;2016;2016-01-01;2016-12-31;2,2;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Valeur ajoutée, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;VA;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FL.07.N.ZZ.PH;2016;2016-01-01;2016-12-31;3,0;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, PME hors micro, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Chiffre d'affaires, Tous secteurs, Microentreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FL;BI;07;LME;ZZ;PH;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.FX.07.N.ZZ.GE;2016;2016-01-01;2016-12-31;3,1;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Impôts de production, Tous secteurs, Grandes entreprises, Critères LME, Taux de croissance en glissement annuel, Brut;Bilans d'Entreprises, Impôts de production, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Taux de croissance en glissement annuel, Brut;A;FR;N;FX;BI;07;LME;ZZ;GE;PCCH;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.NC.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;23,5;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Taux d'endettement financier net, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;NC;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.EI;2016;2016-01-01;2016-12-31;41,7;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, Entreprises de taille Intermédiaire, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, Entreprises de taille Intermédiaire, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;EI;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.TN.10.N.ZZ.GE;2016;2016-01-01;2016-12-31;54,7;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Trésorerie (en j de CA), Tous secteurs, Grandes entreprises, Critères LME, Médiane, Brut;Bilans d'Entreprises, Trésorerie (en jours de chiffre d'affaires), Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Médiane, Brut;A;FR;N;TN;BI;10;LME;ZZ;GE;JRCA;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.GE;2016;2016-01-01;2016-12-31;27,9;2025-11-14T13:00:06+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, Grandes entreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;GE;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BE.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;85,9;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Part des dettes bancaires dans le total des dettes bancaires, obligataires et de crédit-bail, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BE;BI;05;LME;ZZ;PH;PC;1;0;E;P1Y;FR2;F;A
DIREN.A.FR.BI.LME.BF.05.N.ZZ.PH;2016;2016-01-01;2016-12-31;31,6;2025-11-14T13:00:08+00:00;DIREN;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, PME hors micro, Critères LME, Ratio moyen, Brut;Bilans d'Entreprises, Besoins en fonds de roulement, Tous secteurs, PME hors microentreprises, Critères de la loi de modernisation de l'économie, Ratio moyen, Brut;A;FR;N;BF;BI;05;LME;ZZ;PH;JRCA;1;0;E;P1Y;FR2;F;A
